baseline_id,building_name ,vintage_name ,measure_id ,actual_floor_area,Total Floor Area M2,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,baseline-Electricity-Heating KWh/m2,baseline-Natural Gas-Heating KWh/m2,baseline-Electricity-Cooling KWh/m2,baseline-Electricity-Water Systems KWh/m2,baseline-Natural Gas-Water Systems KWh/m2,baseline-Electricity-Interior Lighting KWh/m2,baseline-Electricity-Interior Equipment KWh/m2,baseline-District Heating-Interior Equipment KWh/m2,baseline-Electricity-Fans KWh/m2,baseline-Electricity-Pumps KWh/m2,baseline-Electricity-Heat Recovery KWh/m2,Baseline Total Energy kWh/m2,Gas Energy Savings KWh/m2,Elec Energy Savings KWh/m2,Total Energy Savings %,Baseline Total Cost $/m2,Gas Cost Savings $/m2,Elec Cost Savings $/m2,Total Cost Savings %,Vintage Score,Capital Cost,Payback Period,GHG Baseline g/m2,GHG Savings g/m2,GHG Savings %,%base Area ,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,% base area,Area for Base (m2),Saving $
1.0,Barracks,1959-pre,solar_dhw,3989.0,5495.7245916,0.0,87.28419505648782,0.8815881265687898,0.0,12.680558783110472,10.412131760361559,2.875525483165283,0.0,5.788471685810389,4.21981476954733,0.0,0.0,87.28419505648782,0.8815881265687898,0.0,22.260558783110472,10.412131760361559,2.875525483165283,0.0,5.788471685810389,3.93981476954733,0.0,133.44228566505163,9.579999999999998,-0.28000000000000114,6.969305084704238,4.475046108477721,0.15519599999999997,-0.031640000000000126,2.7609994848082127,0.0,126230.0,256.11481786963776,40399.36362543251,1471.2199999999987,3.641691026721582,0.0867098480298323,0.0,7.568399288754298,0.07644237247968433,0.0,1.099529325016864,0.902834362607541,0.24933637765117178,0.0,0.501917500201606,0.3658994973814908,0.0,0.08650202816585698,20018.904872339783,2473.455810406811
2.0,Fire Hall,1959-pre,solar_dhw,911.7335331,911.733533071535,0.0,536.8288192344888,1.4776502686079858,20.254591104066808,0.0,92.18709655162976,26.469743368383877,0.0,40.37488940122274,15.55068363155726,0.0,0.0,536.8288192344888,1.4776502686079858,23.654591104066807,0.0,92.18709655162976,26.469743368383877,0.0,40.37488940122274,15.44068363155726,0.0,736.4334735599572,0.0,3.289999999999992,0.44674775361526725,31.25195281037665,0.0,0.3717699999999991,1.189589662622809,0.0,11619.0,34.278868819195885,269748.407906131,2862.299999999993,1.0610998679169357,0.005569790905987633,0.0,2.990024275444335,0.008230203028322941,0.11281383733592931,0.0,0.5134628520226713,0.14743093589705097,0.0,0.22487969181718687,0.08661405627293836,0.0,0.00555644163580952,1285.91061845049,478.06299062133746
3.0,Food Service,1959-pre,solar_dhw,2568.0,2693.60503738445,0.0,593.7383463412318,2.87968117016936,35.63358753857145,0.0,77.14281438585479,11.925753702340163,0.0,33.777509826677544,14.074011045282841,0.0,0.0,593.7383463412318,2.87968117016936,51.87358753857145,0.0,77.14281438585479,11.925753702340163,0.0,33.777509826677544,13.60401104528284,0.0,784.9417040101279,0.0,15.77000000000001,2.009066395559553,31.224540627313225,0.0,1.7820100000000012,5.707081558923602,0.0,138243.0,30.20911438501109,272626.08516702015,13719.900000000009,5.0324971624027555,0.04326202214953311,0.0,25.686321490441532,0.12458083056746029,1.541581053361005,0.0,3.3373541446381716,0.5159322208205167,0.0,1.4612833782777963,0.6088701775737999,0.0,0.04326202214953311,10012.0,17841.484120000012
4.0,Food Service,2005-2014,solar_dhw,2568.0,2693.60503738445,0.0,312.9915533922008,2.0616904792916175,35.6316212147953,0.0,77.14281438585479,11.925753702340163,0.0,24.54070388822035,6.88808080534844,0.0,0.0,312.9915533922008,2.0616904792916175,51.871621214795304,0.0,77.14281438585479,11.925753702340163,0.0,24.54070388822035,6.41808080534844,0.0,486.9522178680514,0.0,15.77000000000001,3.2385107658084804,24.72801825072478,0.0,1.7820100000000012,7.206440815158207,0.0,138243.0,30.20911438501109,207371.26615119402,13719.900000000009,6.616104658394116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,Hangar,1959-pre,solar_dhw,6423.0,6276.57984849578,0.0,454.518087404582,0.35415746914651736,0.0,3.0226924673391564,57.20277168221121,6.365776708853515,0.0,10.585322923735998,9.198875500339037,0.0,0.0,454.518087404582,0.35415746914651736,0.0,5.842692467339156,57.20277168221121,6.365776708853515,0.0,10.585322923735998,9.118875500339037,0.0,543.9876841562075,2.819999999999993,-0.0800000000000125,0.5036878737889188,16.907684818049468,0.045683999999999884,-0.009040000000001413,0.216729850327467,0.0,58447.0,248.32556248989096,155159.98632440294,435.1799999999879,0.2804717957954245,0.2686635526537526,0.0,122.11244410750383,0.09514920385976512,0.0,0.8120872968550747,15.368299861784338,1.7102521860010982,0.0,2.8438904626781203,2.4714025723406516,0.0,0.24428083092295555,56533.179858006835,2071.601842716716
6.0,Hangar,1960-1979,solar_dhw,6423.0,6276.57984849578,0.0,441.2865469716093,0.2866773375572193,0.0,3.0226924673391564,57.20277168221121,6.365776708853515,0.0,10.044123210654044,8.681225900294958,0.0,0.0,441.2865469716093,0.2866773375572193,0.0,5.842692467339156,57.20277168221121,6.365776708853515,0.0,10.044123210654044,8.601225900294958,0.0,529.6298142785193,2.819999999999993,-0.0799999999999983,0.5173424769775321,16.566058635782483,0.045683999999999884,-0.009039999999999807,0.2211992653512012,0.0,58447.0,248.32556248988007,151811.6339699985,435.1800000000003,0.2866578724039041,0.02692425689310236,0.0,11.88131235413369,0.007718574281821194,0.0,0.08138374849948486,1.5401421197693355,0.1713938074332997,0.0,0.27043055358962154,0.23373555628659526,0.0,0.026859726790325153,6216.065991904579,227.78152220735188
7.0,Hangar,1980-2004,solar_dhw,6423.0,6276.57984849578,0.0,279.4406595527536,0.22916071533009946,0.0,3.0226924673391564,57.20277168221121,6.365776708853515,0.0,7.06820411888708,5.4693527913600475,0.0,0.0,279.4406595527536,0.22916071533009946,0.0,5.842692467339156,57.20277168221121,6.365776708853515,0.0,7.06820411888708,5.389352791360047,0.0,361.5386180367347,2.819999999999993,-0.0799999999999983,0.7578720123673186,13.238435362606044,0.045683999999999884,-0.009039999999999807,0.27680008245918986,0.0,58447.0,248.32556248988007,117407.8014460751,435.1800000000003,0.370656800178544,0.031409472533455475,0.0,8.777083720952895,0.007197817193907768,0.0,0.094941176029972,1.7967088859899376,0.19994568869084506,0.0,0.2220085631330406,0.17178948627600144,0.0,0.028239138212713864,6535.299039153731,239.47949799074985
10.0,Maintenance Shop-Small,1959-pre,solar_dhw,927.0,923.717954,0.0,757.1413574265174,0.8781966981593966,0.0,1.8206443431191484,55.14230264181614,6.60609131364577,0.0,27.14865119120939,40.854101793299016,0.0,0.0,757.1413574265174,0.8781966981593966,0.0,4.840644343119148,55.14230264181614,6.60609131364577,0.0,27.14865119120939,40.744101793299016,0.0,892.5013454077663,3.019999999999982,-0.10999999999998522,0.326049928660945,27.09279425977677,0.048923999999999704,-0.01242999999999833,0.13470002263362726,0.0,11619.0,343.4531863463529,249946.6072819378,444.8800000000096,0.17799001348243487,0.006758070579491589,0.0,5.116814732140472,0.005934915268837673,0.0,0.012304042970951307,0.37265557316907894,0.04464443135218442,0.0,0.18347250088819145,0.27609490338084863,0.0,0.006758070579491589,1564.0,57.07661600000215
11.0,Maintenance Shop-Small,1960-1979,solar_dhw,927.0,923.717954,0.0,704.0843947105711,0.7242859366263065,0.0,1.8206443431191484,55.14230264181614,6.60609131364577,0.0,25.21118631073402,38.16217239550458,0.0,0.0,704.0843947105711,0.7242859366263065,0.0,4.840644343119148,55.14230264181614,6.60609131364577,0.0,25.21118631073402,38.05217239550458,0.0,834.6610776520171,3.019999999999982,-0.10999999999998522,0.34864450708377465,25.69275799428071,0.048923999999999704,-0.01242999999999833,0.14204002547381273,0.0,11619.0,343.4531863463529,236287.93557115487,444.8800000000096,0.18827876206402425,0.003128416304061324,0.0,2.202669099847699,0.002265867932944064,0.0,0.005695733446910963,0.17250807862814144,0.020666603771727316,0.0,0.07887108629922797,0.11938716232049551,0.0,0.003128416304061324,724.0,26.421656000000993
12.0,Maintenance Shop-Small,1980-2004,solar_dhw,927.0,923.717954,0.0,374.9839543979238,0.5613216008853876,0.0,1.8206443431191484,55.14230264181614,6.60609131364577,0.0,14.552111610050208,21.434185117506175,0.0,0.0,374.9839543979238,0.5613216008853876,0.0,4.840644343119148,55.14230264181614,6.60609131364577,0.0,14.552111610050208,21.324185117506175,0.0,478.01061102494657,3.019999999999982,-0.10999999999999943,0.6087730968482861,17.248177887686012,0.048923999999999704,-0.012429999999999936,0.2115817696085679,0.0,11619.0,343.45318634636794,153410.4338616429,444.87999999999727,0.2899933132326733,0.02103903174651186,0.0,7.8892993210104745,0.01180966298103053,0.0,0.03830459413399099,1.1601406558569345,0.1389857648681496,0.0,0.3061623381426301,0.4509545011478244,0.0,0.02103903174651186,4869.0,177.68928599999887
8.0,Maintenance Shop,1959-pre,solar_dhw,1927.0,2388.5449741514,0.0,558.0363637268865,0.38186259928080357,0.49108121556702566,0.0,28.425776831475446,4.074764787903022,0.0,31.39529802735688,28.892627633241528,0.0,0.0,558.0363637268865,0.38186259928080357,2.1710812155670256,0.0,28.425776831475446,4.074764787903022,0.0,31.39529802735688,28.792627633241526,0.0,653.2777748217112,0.0,1.579999999999984,0.24185730188527976,19.80246854609075,0.0,0.1785399999999982,0.9016047650041296,0.0,24608.0,71.5251987100126,182748.53675961017,1374.5999999999863,0.7521811251534961,0.017210610689331843,0.0,9.604146606593826,0.00657208853303824,0.008451807617967927,0.0,0.48922497858835273,0.07012919041519675,0.0,0.5403322518243873,0.4972597659875512,0.0,0.017210610689331843,3983.0000000000005,711.124819999993
9.0,Maintenance Shop,1980-2004,solar_dhw,1927.0,2388.5449741514,0.0,324.25294984335915,0.3527772415960249,0.49014297822235586,0.0,28.425776831475446,4.074764787903022,0.0,17.85559490642008,16.19077046109529,0.0,0.0,324.25294984335915,0.3527772415960249,2.170142978222356,0.0,28.425776831475446,4.074764787903022,0.0,17.85559490642008,16.09077046109529,0.0,393.2227770500714,0.0,1.579999999999984,0.40180785351576753,13.046488261820897,0.0,0.1785399999999982,1.3684908644916787,0.0,24608.0,71.5251987100126,118045.0276918009,1374.5999999999863,1.1644709030768114,0.0474706927022344,0.0,15.392512139807126,0.0167465800281468,0.02326742669935142,0.0,1.349391316789265,0.19343190708042968,0.0,0.8476174588182493,0.7685870891710684,0.0,0.0474706927022344,10986.0,1961.4404399999803
16.0,Office-Small,1960-1979,solar_dhw,584.0,1211.46221507992,0.28849045896151243,64.43174648959572,1.0489557300937753,0.850639439317014,0.0,12.878169874944756,3.0838635268299606,0.0,9.110108669581553,0.17663196457382788,0.0,0.28849045896151243,64.43174648959572,1.0489557300937753,2.850639439317014,0.0,12.878169874944756,3.0838635268299606,0.0,9.110108669581553,0.006631964573827872,0.0,93.69860615389813,0.0,1.8299999999999983,1.9530706753462899,4.350949435197622,0.0,0.2067899999999998,4.752755762389303,0.0,11619.0,96.2113639209125,36744.46383028421,1592.0999999999985,4.332897623308943,0.004960527509754696,0.0014310648579803405,0.31961545096318017,0.005203373755644994,0.004219620339614359,0.0,0.06388251593995765,0.015297589861169159,0.0,0.04519094467231405,0.0008761877193704901,0.0,0.004960527509754696,1148.0,237.3949199999998
17.0,Office-Small,1980-2004,solar_dhw,584.0,1211.46221507992,0.3183342995437379,35.85461114097142,0.8975258723247053,0.7776878290049072,0.0,12.878169874944756,3.0838635268299606,0.0,6.2915237257047085,0.17663196457382788,0.0,0.3183342995437379,35.85461114097142,0.8975258723247053,2.777687829004907,0.0,12.878169874944756,3.0838635268299606,0.0,6.2915237257047085,0.006631964573827872,0.0,62.10834823389801,0.0,1.8299999999999983,2.9464638040417337,3.547516991984444,0.0,0.2067899999999998,5.829147554958536,0.0,11619.0,96.2113639209125,28981.77582447698,1592.0999999999985,5.493452194379915,0.01882235002830266,0.0059917996120267825,0.6748680410240443,0.016893546128353285,0.01463791253028115,0.0,0.24239742111015292,0.05804555874150945,0.0,0.11842126177658488,0.0033246286633953435,0.0,0.01882235002830266,4356.0,900.7772399999992
18.0,Office-Small,2005-2014,solar_dhw,584.0,1211.46221507992,0.6875136608201561,18.538551638706846,1.0180065620825784,0.7124735106955997,0.0,12.878169874944756,3.0838635268299606,0.0,4.446732246751588,0.17663196457382788,0.0,0.6875136608201561,18.538551638706846,1.0180065620825784,2.7124735106955997,0.0,12.878169874944756,3.0838635268299606,0.0,4.446732246751588,0.006631964573827872,0.0,43.371942985405305,0.0,1.8299999999999983,4.219317545021663,3.106497758723978,0.0,0.2067899999999998,6.65669239320297,0.0,11619.0,96.2113639209125,24325.314330042656,1592.0999999999985,6.545033615593187,0.00216482951427448,0.0014883498644103679,0.040132803739374105,0.0022038106513214612,0.0015423836840925886,0.0,0.027879042235120895,0.006676038780876088,0.0,0.009626417209843906,0.0003823780900737069,0.0,0.00216482951427448,501.00000000000006,103.60178999999991
13.0,Office,1959-pre,solar_dhw,3418.620714,3418.62071397125,0.0,440.8685382069998,20.910009182493454,0.0,42.231962111246375,37.74998510178998,11.425994758849107,0.0,30.927865062300786,12.76568754359594,0.0,0.0,440.8685382069998,20.910009182493454,0.0,45.39196211124638,37.74998510178998,11.425994758849107,0.0,30.927865062300786,12.67568754359594,0.0,599.9500419672755,3.159999999999968,-0.09000000000000341,0.5117092733143636,20.724338311495895,0.05119199999999948,-0.010170000000000385,0.19794118096037827,0.0,36060.0,257.1330920818003,185950.53079162154,487.33999999999133,0.2620804565199712,0.07135295363116663,0.0,31.45727236412427,1.4919909156257238,0.0,3.0133752342769484,2.6935729365452517,0.8152784742181133,0.0,2.2067945217013265,0.9108695113681625,0.0,0.07135295363116663,16513.0,677.396285999985
14.0,Office,1960-1979,solar_dhw,3418.620714,3418.62071397125,0.0,411.43981695995126,19.71150667436499,0.0,42.231962111246375,37.74998510178998,11.425994758849107,0.0,30.13075932638619,11.9303922362359,0.0,0.0,411.43981695995126,19.71150667436499,0.0,45.39196211124638,37.74998510178998,11.425994758849107,0.0,30.13075932638619,11.8403922362359,0.0,567.6904171688237,3.159999999999968,-0.09000000000000341,0.5407877087851188,19.92770092598516,0.05119199999999948,-0.010170000000000385,0.20585415323303835,0.0,36060.0,257.1330920818003,178219.90359867914,487.33999999999133,0.2734486946516355,0.015037139141068242,0.0,6.1868777758024365,0.2964046685425217,0.0,0.6350478904671338,0.5676517785488692,0.17181427301393049,0.0,0.45308042041690877,0.1793989680637995,0.0,0.015037139141068242,3480.0,142.75655999999685
15.0,Office,1980-2004,solar_dhw,3418.620714,3418.620714,0.0,269.3307338042415,9.78871845096999,0.0,42.23033703403695,37.74998509530473,11.425994758656927,0.0,27.082093962881196,8.454328690486019,0.0,0.0,269.3307338042415,9.78871845096999,0.0,45.390337034036946,37.74998509530473,11.425994758656927,0.0,27.082093962881196,8.364328690486019,0.0,409.13219179657733,3.160000000000025,-0.09000000000000341,0.7503687222750836,15.766938015867883,0.051192000000000404,-0.010170000000000385,0.26017734044946067,0.0,36060.0,257.13309208179453,138472.74691377184,487.34000000000145,0.35193928831604115,0.07640422249780708,0.0,20.578005311076918,0.7478994224963006,0.0,3.2265760669059413,2.8842582605105638,0.8729942457992014,0.0,2.069186332846493,0.6459464103374878,0.0,0.07640422249780708,17682.0,725.3510040000003
19.0,Recreation Center,1980-2004,solar_dhw,12612.73388,12612.7338819032,12.284111952835538,352.31662049615386,1.3458631361273996,0.0,16.024585441847986,53.25728648587656,6.608185796023994,5.084592083746241,16.655579370441945,4.385987086071983,0.0,12.284111952835538,352.31662049615386,1.3458631361273996,0.0,23.394585441847987,53.25728648587656,6.608185796023994,5.084592083746241,16.655579370441945,4.165987086071984,0.0,475.11281184912553,7.3700000000000045,-0.21999999999999886,1.5049057448424532,16.826714490445966,0.11939400000000007,-0.024859999999999872,0.5618090213254384,0.0,306550.0,257.1011702579975,143044.525606613,1127.830000000002,0.7884468106816259,0.06840602004087683,0.8403072084300424,24.100577802393897,0.09206514066220824,0.0,1.0961781128817965,3.6431190066755907,0.45203968999665495,0.347816707980429,1.1393418962068664,0.30002792050886706,0.0,0.06840602004087683,15831.000000000002,1496.5677540000033
20.0,Storage Building,1959-pre,solar_dhw,1171.0,965.156903999999,0.0,397.4977826160542,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,16.471182330565533,0.0,0.0,0.0,397.4977826160542,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,16.471182330565533,0.0,0.0,452.0653395971328,0.0,0.0,0.0,12.605598017241956,0.0,0.0,0.0,0.0,0.0,0.0,118625.87766181206,0.0,0.0,0.0014259356082047471,0.0,0.5668062424146616,0.0,0.0,0.0,0.04971722519884391,0.0046057519588313086,0.0,0.02348684539438625,0.0,0.0,0.0014259356082047471,330.0,0.0
21.0,Storage Building,1960-1979,solar_dhw,1171.0,965.156903999999,0.0,362.7501177079648,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,15.015069752264532,0.0,0.0,0.0,362.7501177079648,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,15.015069752264532,0.0,0.0,415.8615621107424,0.0,0.0,0.0,11.878145124382895,0.0,0.0,0.0,0.0,0.0,0.0,111139.22770014219,0.0,0.0,0.0035950861394737866,0.0,1.3041179202643889,0.0,0.0,0.0,0.125347670804358,0.011612077665901964,0.0,0.05398046914959832,0.0,0.0,0.0035950861394737866,832.0,0.0
22.0,Storage Building,1980-2004,solar_dhw,1171.0,965.156903999999,0.0,219.9428368571828,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,9.281408232911426,0.0,0.0,0.0,219.9428368571828,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,9.281408232911426,0.0,0.0,267.32061974060724,0.0,0.0,0.0,8.916763422913325,0.0,0.0,0.0,0.0,0.0,0.0,80588.438906015,0.0,0.0,0.04374597605292382,0.0,9.62161407416645,0.0,0.0,0.0,1.5252642057972599,0.14129888736729745,0.0,0.4060242622943532,0.0,0.0,0.04374597605292382,10124.0,0.0
23.0,Storage Building,2005-2014,solar_dhw,1171.0,965.156903999999,0.0,131.97897124571867,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,5.349555083830062,0.0,0.0,0.0,131.97897124571867,0.0,0.0,0.0,34.866388715432876,3.229985935080161,0.0,5.349555083830062,0.0,0.0,175.42490098006175,0.0,0.0,0.0,7.047449394161412,0.0,0.0,0.0,0.0,0.0,0.0,61422.194721862135,0.0,0.0,0.00216482951427448,0.0,0.28571197221631467,0.0,0.0,0.0,0.07547978734733576,0.0069923688829529864,0.0,0.011580874733712406,0.0,0.0,0.00216482951427448,501.00000000000006,0.0
24.0,Training Building,1959-pre,solar_dhw,3699.892902,3699.892902025,0.0,516.2751165531403,1.9182252264836201,4.7911903331558765,0.0,37.95833629189251,9.265290614494855,0.0,27.04960339920875,0.8352777212690888,0.0,0.0,516.2751165531403,1.9182252264836201,7.711190333155876,0.0,37.95833629189251,9.265290614494855,0.0,27.04960339920875,0.7552777212690889,0.0,600.9330401396448,0.0,2.8400000000000034,0.47259841118738355,17.9300022534359,0.0,0.32092000000000037,1.7898491894416964,0.0,36060.0,30.369649926673766,166065.63938327122,2470.800000000003,1.4878454141241824,0.029521188106832824,0.0,15.241054830642295,0.05662828774229495,0.14144163108073365,0.0,1.1205751858953779,0.2735223870949753,0.0,0.798536430163266,0.02465839073103145,0.0,0.029521188106832824,6832.0,2192.5254400000026
25.0,Training Building,1980-2004,solar_dhw,3699.892902,3699.892902025,0.0,301.6598738848893,1.8559110606135065,4.7911903331558765,0.0,37.95833629189251,9.265290614494855,0.0,15.231684303287548,0.8247668981102745,0.0,0.0,301.6598738848893,1.8559110606135065,7.711190333155876,0.0,37.95833629189251,9.265290614494855,0.0,15.231684303287548,0.7447668981102745,0.0,374.42705338644384,0.0,2.8400000000000034,0.7584922014352571,13.109581240610872,0.0,0.32092000000000037,2.4479805579590455,0.0,36060.0,30.369649926673766,117304.56359174766,2470.800000000003,2.106311915194596,0.020874833100718585,0.0,6.297099520530881,0.038741833640084565,0.1000152985584052,0.0,0.7923739348742053,0.19341139520723444,0.0,0.3179588676739626,0.017216871345049352,0.0,0.020874833100718585,4831.0,1550.364520000002
26.0,Training Building,2005-2014,solar_dhw,3699.892902,3699.892902025,0.0,208.52046678230417,1.7665690637635845,4.7911903331558765,0.0,37.95833629189251,9.265290614494855,0.0,9.492024085492138,0.7924836555510589,0.0,0.0,208.52046678230417,1.7665690637635845,7.711190333155876,0.0,37.95833629189251,9.265290614494855,0.0,9.492024085492138,0.712483655551059,0.0,275.4263608266542,0.0,2.839999999999989,1.0311286078340944,10.938397588884879,0.0,0.32091999999999876,2.9338849442271475,0.0,36060.0,30.369649926673915,95533.29137261695,2470.7999999999906,2.5863235365385986,0.00807598076283234,0.0,1.6840072783907085,0.014266777775169447,0.038693560961635134,0.0,0.3065507936824446,0.07482630876471148,0.0,0.07665740391477575,0.006400082757089403,0.0,0.00807598076283234,1869.0,599.7994799999976
27.0,Vehicle Garage,1959-pre,solar_dhw,2270.0,3744.597148,0.0,121.24594271583724,0.0,0.0987343145247519,0.0,10.344675177974409,2.230913474088465,0.0,7.150974816560122,7.657388014908423,0.0,0.0,121.24594271583724,0.0,0.7487343145247519,0.0,10.344675177974409,2.230913474088465,0.0,7.150974816560122,7.567388014908423,0.0,149.2886285138934,0.0,0.5600000000000023,0.37511229460312606,5.1330077671769105,0.0,0.06328000000000025,1.2328054596886662,0.0,20566.0,143.17180616740032,46100.160390443736,487.200000000002,1.0568292948954585,0.02256002972859692,0.0,2.7353120721410478,0.0,0.0022274490709110416,0.0,0.2333761795477813,0.05032947429736321,0.0,0.16132620445004428,0.1727509012597358,0.0,0.02256002972859692,5221.0,330.3848800000013
28.0,Vehicle Garage,1980-2004,solar_dhw,2270.0,3744.597148,0.0,82.92693465573818,0.0,0.0987343145247519,0.0,10.344675177974409,2.230913474088465,0.0,4.8651991284344085,5.341932768369116,0.0,0.0,82.92693465573818,0.0,0.7487343145247519,0.0,10.344675177974409,2.230913474088465,0.0,4.8651991284344085,5.251932768369116,0.0,106.36838951912934,0.0,0.5599999999999987,0.5264721996183725,3.992300740986159,0.0,0.06327999999999986,1.5850509294139183,0.0,20566.0,143.1718061674012,35237.98703452744,487.1999999999989,1.382598840060367,0.05103553172274627,0.0,4.232220204293033,0.0,0.005038958241051583,0.0,0.5279459982070188,0.11385585537754395,0.0,0.24829802445669175,0.2726283792608798,0.0,0.05103553172274627,11811.0,747.4000799999984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Summaries,sum of capital costs $,3638984.6328241825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7119899999999982,4.069129999999997,,,,,,,,,,,,,,,,,,,,,,
,Sum of savings $,35969.93855594293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Payback,101.16738529215397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
